workforce_snapshot_key,snapshot_date,employee_id,dept_code,job_code,band,manager_employee_id,employment_status,hire_date,tenure_months,months_since_last_move,last_move_date,seniority_risk_window_flag,seniority_risk_window_label,warning_letter_count_12m,is_excluded_from_risk_list,exclusion_reason,flight_risk_score,flight_risk_band
17189,2023-05-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,34,19,2021-10-01,False,,0,False,,9.26,Low
17190,2023-06-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,35,20,2021-10-01,False,,0,False,,5.35,Low
17191,2023-07-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,36,21,2021-10-01,False,,0,False,,4.17,Low
17192,2023-08-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,37,22,2021-10-01,False,,0,False,,6.88,Low
17193,2023-09-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,38,23,2021-10-01,False,,0,False,,7.71,Low
17194,2023-10-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,39,24,2021-10-01,False,,0,False,,6.54,Low
17195,2023-11-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,40,25,2021-10-01,False,,0,False,,8.24,Low
17196,2023-12-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,41,26,2021-10-01,False,,0,False,,5.6,Low
17197,2024-01-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,42,27,2021-10-01,False,,0,False,,9.61,Low
17198,2024-02-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,43,28,2021-10-01,False,,0,False,,8.97,Low
17199,2024-03-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,44,29,2021-10-01,False,,0,False,,9.67,Low
17200,2024-04-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,45,30,2021-10-01,False,,0,False,,11.28,Low
17201,2024-05-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,46,31,2021-10-01,False,,0,False,,11.06,Low
17202,2024-06-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,47,32,2021-10-01,False,,0,False,,12.17,Low
17203,2024-07-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,48,33,2021-10-01,False,,0,False,,11.82,Low
17204,2024-08-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,49,34,2021-10-01,False,,0,False,,11.64,Low
17205,2024-09-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,50,35,2021-10-01,False,,0,False,,14.46,Low
17206,2024-10-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,51,36,2021-10-01,False,,0,False,,18.49,Low
17207,2024-11-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,52,37,2021-10-01,False,,0,False,,15.93,Low
17208,2024-12-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,53,38,2021-10-01,False,,0,False,,16.92,Low
17209,2025-01-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,54,39,2021-10-01,False,,0,False,,21.68,Low
17210,2025-02-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,55,40,2021-10-01,False,,0,False,,18.0,Low
17211,2025-03-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,56,41,2021-10-01,False,,0,False,,21.03,Low
17212,2025-04-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,57,42,2021-10-01,False,,0,False,,22.97,Low
17213,2025-05-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,58,43,2021-10-01,False,,0,False,,19.96,Low
17214,2025-06-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,59,44,2021-10-01,False,,0,False,,20.66,Low
17215,2025-07-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,60,45,2021-10-01,False,,0,False,,20.59,Low
17216,2025-08-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,61,46,2021-10-01,False,,0,False,,21.96,Low
17217,2025-09-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,62,47,2021-10-01,False,,0,False,,20.53,Low
17218,2025-10-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,63,48,2021-10-01,False,,0,False,,21.22,Low
17219,2025-11-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,64,49,2021-10-01,False,,0,False,,21.91,Low
17220,2025-12-01,E000366,01CN000062,MK034S,Band 3,E000499,Active,2020-07-01,65,50,2021-10-01,False,,0,False,,22.61,Low
17221,2021-01-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,53,53,2016-08-01,False,,0,False,,35.21,Medium
17222,2021-02-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,54,54,2016-08-01,False,,0,False,,37.78,Medium
17223,2021-03-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,55,55,2016-08-01,False,,0,False,,40.39,Medium
17224,2021-04-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,56,56,2016-08-01,False,,0,False,,37.67,Medium
17225,2021-05-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,57,57,2016-08-01,False,,0,False,,40.82,Medium
17226,2021-06-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,58,58,2016-08-01,False,,0,False,,38.93,Medium
17227,2021-07-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,59,59,2016-08-01,False,,0,False,,42.17,Medium
17228,2021-08-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,60,60,2016-08-01,False,,0,False,,37.17,Medium
17229,2021-09-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,61,61,2016-08-01,False,,0,False,,41.33,Medium
17230,2021-10-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,62,62,2016-08-01,False,,0,False,,40.96,Medium
17231,2021-11-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,63,63,2016-08-01,False,,0,False,,36.79,Medium
17232,2021-12-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,64,64,2016-08-01,False,,0,False,,37.92,Medium
17233,2022-01-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,65,65,2016-08-01,False,,0,False,,42.05,Medium
17234,2022-02-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,66,66,2016-08-01,False,,0,False,,40.72,Medium
17235,2022-03-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,67,67,2016-08-01,False,,0,False,,39.18,Medium
17236,2022-04-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,68,68,2016-08-01,False,,0,False,,36.05,Medium
17237,2022-05-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,69,69,2016-08-01,False,,1,False,,42.89,Medium
17238,2022-06-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,70,70,2016-08-01,False,,1,False,,42.39,Medium
17239,2022-07-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,71,71,2016-08-01,False,,1,False,,41.51,Medium
17240,2022-08-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,72,72,2016-08-01,False,,1,False,,37.83,Medium
17241,2022-09-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,73,73,2016-08-01,False,,1,False,,35.83,Medium
17242,2022-10-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,74,74,2016-08-01,False,,1,False,,41.29,Medium
17243,2022-11-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,75,75,2016-08-01,False,,1,False,,37.63,Medium
17244,2022-12-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,76,76,2016-08-01,False,,1,False,,40.63,Medium
17245,2023-01-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,77,77,2016-08-01,False,,1,False,,36.58,Medium
17246,2023-02-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,78,78,2016-08-01,False,,1,False,,41.12,Medium
17247,2023-03-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,79,79,2016-08-01,False,,1,False,,43.95,Medium
17248,2023-04-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,80,80,2016-08-01,False,,1,False,,37.45,Medium
17249,2023-05-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,81,81,2016-08-01,False,,0,False,,38.2,Medium
17250,2023-06-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,82,82,2016-08-01,False,,0,False,,41.66,Medium
17251,2023-07-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,83,83,2016-08-01,False,,0,False,,37.33,Medium
17252,2023-08-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,84,84,2016-08-01,False,,0,False,,36.35,Medium
17253,2023-09-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,85,85,2016-08-01,False,,0,False,,37.06,Medium
17254,2023-10-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,86,86,2016-08-01,False,,0,False,,34.43,Medium
17255,2023-11-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,87,87,2016-08-01,False,,0,False,,36.14,Medium
17256,2023-12-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,88,88,2016-08-01,False,,0,False,,38.77,Medium
17257,2024-01-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,89,89,2016-08-01,False,,0,False,,37.7,Medium
17258,2024-02-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,90,90,2016-08-01,False,,0,False,,37.53,Medium
17259,2024-03-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,91,91,2016-08-01,False,,0,False,,34.45,Medium
17260,2024-04-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,92,92,2016-08-01,False,,0,False,,38.03,Medium
17261,2024-05-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,93,93,2016-08-01,False,,0,False,,40.61,Medium
17262,2024-06-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,94,94,2016-08-01,False,,0,False,,37.86,Medium
17263,2024-07-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,95,95,2016-08-01,False,,0,False,,37.9,Medium
17264,2024-08-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,96,96,2016-08-01,False,,0,False,,35.92,Medium
17265,2024-09-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,97,97,2016-08-01,False,,0,False,,39.17,Medium
17266,2024-10-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,98,98,2016-08-01,False,,0,False,,33.09,Medium
17267,2024-11-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,99,99,2016-08-01,False,,0,False,,33.92,Medium
17268,2024-12-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,100,100,2016-08-01,False,,0,False,,38.84,Medium
17269,2025-01-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,101,101,2016-08-01,False,,0,False,,36.97,Medium
17270,2025-02-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,102,102,2016-08-01,False,,0,False,,37.35,Medium
17271,2025-03-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,103,103,2016-08-01,False,,0,False,,38.85,Medium
17272,2025-04-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,104,104,2016-08-01,False,,0,False,,39.85,Medium
17273,2025-05-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,105,105,2016-08-01,False,,0,False,,34.85,Medium
17274,2025-06-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,106,106,2016-08-01,False,,0,False,,40.6,Medium
17275,2025-07-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,107,107,2016-08-01,False,,0,False,,41.35,Medium
17276,2025-08-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,108,108,2016-08-01,False,,0,False,,39.76,Medium
17277,2025-09-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,109,109,2016-08-01,False,,0,False,,43.47,Medium
17278,2025-10-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,110,0,2025-10-01,False,,0,False,,15.06,Low
17279,2025-11-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,111,1,2025-10-01,False,,0,False,,16.18,Low
17280,2025-12-01,E000367,01CN000080,M00108,Band 4,E001610,Active,2016-08-01,112,2,2025-10-01,False,,0,False,,14.39,Low
17281,2021-01-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,45,45,2017-04-01,False,,0,False,,28.58,Low
17282,2021-02-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,46,46,2017-04-01,False,,0,False,,28.61,Low
17283,2021-03-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,47,47,2017-04-01,False,,0,False,,28.6,Low
17284,2021-04-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,48,48,2017-04-01,False,,0,False,,34.25,Medium
17285,2021-05-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,49,49,2017-04-01,False,,0,False,,28.94,Low
17286,2021-06-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,50,50,2017-04-01,False,,0,False,,30.93,Low
17287,2021-07-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,51,51,2017-04-01,False,,0,False,,29.96,Low
17288,2021-08-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,52,52,2017-04-01,False,,0,False,,33.69,Medium
17289,2021-09-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,53,53,2017-04-01,False,,0,False,,34.93,Medium
17290,2021-10-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,54,54,2017-04-01,False,,0,False,,33.75,Medium
17291,2021-11-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,55,55,2017-04-01,False,,0,False,,35.36,Medium
17292,2021-12-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,56,56,2017-04-01,False,,0,False,,36.64,Medium
17293,2022-01-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,57,57,2017-04-01,False,,0,False,,39.11,Medium
17294,2022-02-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,58,58,2017-04-01,False,,0,False,,38.8,Medium
17295,2022-03-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,59,59,2017-04-01,False,,0,False,,40.33,Medium
17296,2022-04-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,60,60,2017-04-01,False,,0,False,,36.0,Medium
17297,2022-05-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,61,61,2017-04-01,False,,0,False,,33.92,Medium
17298,2022-06-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,62,62,2017-04-01,False,,0,False,,36.79,Medium
17299,2022-07-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,63,63,2017-04-01,False,,0,False,,35.38,Medium
17300,2022-08-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,64,64,2017-04-01,False,,0,False,,36.71,Medium
17301,2022-09-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,65,65,2017-04-01,False,,0,False,,36.46,Medium
17302,2022-10-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,66,66,2017-04-01,False,,0,False,,39.04,Medium
17303,2022-11-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,67,67,2017-04-01,False,,0,False,,38.67,Medium
17304,2022-12-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,68,68,2017-04-01,False,,0,False,,39.12,Medium
17305,2023-01-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,69,69,2017-04-01,False,,0,False,,38.31,Medium
17306,2023-02-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,70,70,2017-04-01,False,,0,False,,41.35,Medium
17307,2023-03-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,71,71,2017-04-01,False,,0,False,,39.77,Medium
17308,2023-04-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,72,72,2017-04-01,False,,0,False,,38.75,Medium
17309,2023-05-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,73,73,2017-04-01,False,,0,False,,39.0,Medium
17310,2023-06-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,74,74,2017-04-01,False,,0,False,,38.83,Medium
17311,2023-07-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,75,75,2017-04-01,False,,0,False,,38.96,Medium
17312,2023-08-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,76,76,2017-04-01,False,,0,False,,41.83,Medium
17313,2023-09-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,77,77,2017-04-01,False,,0,False,,42.33,Medium
17314,2023-10-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,78,78,2017-04-01,False,,0,False,,42.29,Medium
17315,2023-11-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,79,79,2017-04-01,False,,0,False,,39.29,Medium
17316,2023-12-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,80,80,2017-04-01,False,,0,False,,37.42,Medium
17317,2024-01-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,81,81,2017-04-01,False,,0,False,,40.4,Medium
17318,2024-02-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,82,82,2017-04-01,False,,0,False,,40.4,Medium
17319,2024-03-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,83,83,2017-04-01,False,,0,False,,34.32,Medium
17320,2024-04-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,84,84,2017-04-01,False,,0,False,,38.54,Medium
17321,2024-05-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,85,85,2017-04-01,False,,0,False,,35.21,Medium
17322,2024-06-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,86,86,2017-04-01,False,,0,False,,40.83,Medium
17323,2024-07-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,87,87,2017-04-01,False,,0,False,,37.13,Medium
17324,2024-08-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,88,88,2017-04-01,False,,0,False,,41.96,Medium
17325,2024-09-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,89,89,2017-04-01,False,,0,False,,37.92,Medium
17326,2024-10-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,90,90,2017-04-01,False,,0,False,,42.25,Medium
17327,2024-11-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,91,91,2017-04-01,False,,0,False,,38.04,Medium
17328,2024-12-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,92,92,2017-04-01,False,,0,False,,40.25,Medium
17329,2025-01-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,93,93,2017-04-01,False,,0,False,,42.93,Medium
17330,2025-02-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,94,94,2017-04-01,False,,0,False,,48.64,Medium
17331,2025-03-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,95,95,2017-04-01,False,,0,False,,37.72,Medium
17332,2025-04-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,96,96,2017-04-01,False,,0,False,,39.78,Medium
17333,2025-05-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,97,97,2017-04-01,False,,0,False,,39.61,Medium
17334,2025-06-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,98,98,2017-04-01,False,,0,False,,37.32,Medium
17335,2025-07-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,99,99,2017-04-01,False,,0,False,,37.69,Medium
17336,2025-08-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,100,100,2017-04-01,False,,0,False,,39.82,Medium
17337,2025-09-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,101,101,2017-04-01,False,,0,False,,36.32,Medium
17338,2025-10-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,102,102,2017-04-01,False,,0,False,,36.4,Medium
17339,2025-11-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,103,103,2017-04-01,False,,0,False,,39.61,Medium
17340,2025-12-01,E000368,01CN000028,MK019E,Band 5,E001766,Active,2017-04-01,104,104,2017-04-01,False,,0,False,,35.15,Medium
17341,2021-01-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,24,24,2019-01-01,False,,0,False,,3.0,Low
17342,2021-02-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,25,25,2019-01-01,False,,0,False,,6.53,Low
17343,2021-03-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,26,26,2019-01-01,False,,0,False,,4.39,Low
17344,2021-04-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,27,27,2019-01-01,False,,0,False,,7.88,Low
17345,2021-05-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,28,28,2019-01-01,False,,0,False,,9.4,Low
17346,2021-06-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,29,29,2019-01-01,False,,0,False,,9.68,Low
17347,2021-07-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,30,30,2019-01-01,False,,0,False,,8.46,Low
17348,2021-08-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,31,31,2019-01-01,False,,0,False,,11.32,Low
17349,2021-09-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,32,32,2019-01-01,False,,0,False,,9.39,Low
17350,2021-10-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,33,33,2019-01-01,False,,0,False,,11.0,Low
17351,2021-11-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,34,34,2019-01-01,False,,0,False,,16.65,Low
17352,2021-12-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,35,35,2019-01-01,False,,0,False,,13.14,Low
17353,2022-01-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,36,36,2019-01-01,False,,1,False,,17.5,Low
17354,2022-02-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,37,37,2019-01-01,False,,1,False,,19.65,Low
17355,2022-03-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,38,38,2019-01-01,False,,1,False,,16.97,Low
17356,2022-04-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,39,39,2019-01-01,False,,1,False,,17.29,Low
17357,2022-05-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,40,40,2019-01-01,False,,1,False,,18.69,Low
17358,2022-06-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,41,41,2019-01-01,False,,1,False,,21.56,Low
17359,2022-07-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,42,42,2019-01-01,False,,1,False,,18.29,Low
17360,2022-08-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,43,43,2019-01-01,False,,1,False,,25.61,Low
17361,2022-09-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,44,44,2019-01-01,False,,1,False,,22.68,Low
17362,2022-10-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,45,45,2019-01-01,False,,1,False,,26.12,Low
17363,2022-11-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,46,46,2019-01-01,False,,1,False,,25.99,Low
17364,2022-12-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,47,47,2019-01-01,False,,1,False,,27.39,Low
17365,2023-01-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,48,48,2019-01-01,False,,0,False,,25.5,Low
17366,2023-02-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,49,49,2019-01-01,False,,0,False,,29.28,Low
17367,2023-03-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,50,50,2019-01-01,False,,0,False,,24.14,Low
17368,2023-04-01,E000369,01CN000031,MJ028S,Band 3,E001707,Active,2019-01-01,51,51,2019-01-01,False,,0,False,,26.46,Low
