salary_snapshot_key,employee_id,snapshot_date,dept_code,band,base_salary,currency_code,market_p50,salary_gap_to_p50_pct,compa_ratio,is_pay_frozen,pay_freeze_months
12260,E000259,2021-03-01,01CN000068,Band 3,15737546,VND,19000000,-0.1717,0.8283,False,0
12261,E000259,2021-04-01,01CN000068,Band 3,15737546,VND,19000000,-0.1717,0.8283,False,0
12262,E000259,2021-05-01,01CN000068,Band 3,16509421,VND,19000000,-0.1311,0.8689,False,0
12263,E000259,2021-06-01,01CN000068,Band 3,16509421,VND,19000000,-0.1311,0.8689,False,0
12264,E000259,2021-07-01,01CN000068,Band 3,16509421,VND,19000000,-0.1311,0.8689,False,0
12265,E000259,2021-08-01,01CN000068,Band 3,16509421,VND,19000000,-0.1311,0.8689,False,0
12266,E000259,2021-09-01,01CN000068,Band 3,16509421,VND,19000000,-0.1311,0.8689,False,0
12267,E000259,2021-10-01,01CN000068,Band 3,16509421,VND,19000000,-0.1311,0.8689,False,0
12268,E000259,2021-11-01,01CN000068,Band 3,16509421,VND,19000000,-0.1311,0.8689,False,0
12269,E000259,2021-12-01,01CN000068,Band 3,16509421,VND,19000000,-0.1311,0.8689,False,0
12270,E000259,2022-01-01,01CN000068,Band 3,16509421,VND,20330000,-0.1879,0.8121,False,0
12271,E000259,2022-02-01,01CN000068,Band 3,16509421,VND,20330000,-0.1879,0.8121,False,0
12272,E000259,2022-03-01,01CN000068,Band 3,16509421,VND,20330000,-0.1879,0.8121,False,0
12273,E000259,2022-04-01,01CN000068,Band 3,16509421,VND,20330000,-0.1879,0.8121,False,0
12274,E000259,2022-05-01,01CN000068,Band 3,17077204,VND,20330000,-0.16,0.84,False,0
12275,E000259,2022-06-01,01CN000068,Band 3,17077204,VND,20330000,-0.16,0.84,False,0
12276,E000259,2022-07-01,01CN000068,Band 3,17077204,VND,20330000,-0.16,0.84,False,0
12277,E000259,2022-08-01,01CN000068,Band 3,17077204,VND,20330000,-0.16,0.84,False,0
12278,E000259,2022-09-01,01CN000068,Band 3,17077204,VND,20330000,-0.16,0.84,False,0
12279,E000259,2022-10-01,01CN000068,Band 3,17077204,VND,20330000,-0.16,0.84,False,0
12280,E000259,2022-11-01,01CN000068,Band 3,17077204,VND,20330000,-0.16,0.84,False,0
12281,E000259,2022-12-01,01CN000068,Band 3,17077204,VND,20330000,-0.16,0.84,False,0
12282,E000259,2023-01-01,01CN000068,Band 3,17077204,VND,21753000,-0.2149,0.7851,False,0
12283,E000259,2023-02-01,01CN000068,Band 3,17077204,VND,21753000,-0.2149,0.7851,False,0
12284,E000259,2023-03-01,01CN000068,Band 3,17077204,VND,21753000,-0.2149,0.7851,False,0
12285,E000259,2023-04-01,01CN000068,Band 3,17077204,VND,21753000,-0.2149,0.7851,False,0
12286,E000259,2023-05-01,01CN000068,Band 3,17665173,VND,21753000,-0.1879,0.8121,False,0
12287,E000259,2023-06-01,01CN000068,Band 3,17665173,VND,21753000,-0.1879,0.8121,False,0
12288,E000259,2023-07-01,01CN000068,Band 3,17665173,VND,21753000,-0.1879,0.8121,False,0
12289,E000259,2023-08-01,01CN000068,Band 3,17665173,VND,21753000,-0.1879,0.8121,False,0
12290,E000259,2023-09-01,01CN000068,Band 3,17665173,VND,21753000,-0.1879,0.8121,False,0
12291,E000259,2023-10-01,01CN000068,Band 3,17665173,VND,21753000,-0.1879,0.8121,False,0
12292,E000259,2023-11-01,01CN000068,Band 3,17665173,VND,21753000,-0.1879,0.8121,False,0
12293,E000259,2023-12-01,01CN000068,Band 3,17665173,VND,21753000,-0.1879,0.8121,False,0
12294,E000259,2024-01-01,01CN000068,Band 3,17665173,VND,23276000,-0.2411,0.7589,False,0
12295,E000259,2024-02-01,01CN000068,Band 3,17665173,VND,23276000,-0.2411,0.7589,False,0
12296,E000259,2024-03-01,01CN000068,Band 3,17665173,VND,23276000,-0.2411,0.7589,False,0
12297,E000259,2024-04-01,01CN000068,Band 3,17665173,VND,23276000,-0.2411,0.7589,False,0
12298,E000259,2024-05-01,01CN000068,Band 3,18738886,VND,23276000,-0.1949,0.8051,False,0
12299,E000259,2024-06-01,01CN000068,Band 3,18738886,VND,23276000,-0.1949,0.8051,False,0
12300,E000259,2024-07-01,01CN000068,Band 3,18738886,VND,23276000,-0.1949,0.8051,False,0
12301,E000259,2024-08-01,01CN000068,Band 3,18738886,VND,23276000,-0.1949,0.8051,False,0
12302,E000259,2024-09-01,01CN000068,Band 3,18738886,VND,23276000,-0.1949,0.8051,False,0
12303,E000259,2024-10-01,01CN000068,Band 3,18738886,VND,23276000,-0.1949,0.8051,False,0
12304,E000259,2024-11-01,01CN000068,Band 3,18738886,VND,23276000,-0.1949,0.8051,False,0
12305,E000259,2024-12-01,01CN000068,Band 3,18738886,VND,23276000,-0.1949,0.8051,False,0
12306,E000259,2025-01-01,01CN000068,Band 3,18738886,VND,24905000,-0.2476,0.7524,False,0
12307,E000259,2025-02-01,01CN000068,Band 3,18738886,VND,24905000,-0.2476,0.7524,False,0
12308,E000259,2025-03-01,01CN000068,Band 3,18738886,VND,24905000,-0.2476,0.7524,False,0
12309,E000259,2025-04-01,01CN000068,Band 3,18738886,VND,24905000,-0.2476,0.7524,False,0
12310,E000259,2025-05-01,01CN000068,Band 3,19654883,VND,24905000,-0.2108,0.7892,False,0
12311,E000259,2025-06-01,01CN000068,Band 3,19654883,VND,24905000,-0.2108,0.7892,False,0
12312,E000259,2025-07-01,01CN000068,Band 3,19654883,VND,24905000,-0.2108,0.7892,False,0
12313,E000259,2025-08-01,01CN000068,Band 3,19654883,VND,24905000,-0.2108,0.7892,False,0
12314,E000259,2025-09-01,01CN000068,Band 3,19654883,VND,24905000,-0.2108,0.7892,False,0
12315,E000259,2025-10-01,01CN000068,Band 3,19654883,VND,24905000,-0.2108,0.7892,False,0
12316,E000259,2025-11-01,01CN000068,Band 3,19654883,VND,24905000,-0.2108,0.7892,False,0
12317,E000259,2025-12-01,01CN000068,Band 3,19654883,VND,24905000,-0.2108,0.7892,False,0
12318,E000260,2021-01-01,01CN000069,Band 3,22465688,VND,19000000,0.1824,1.1824,False,0
12319,E000260,2021-02-01,01CN000069,Band 3,22465688,VND,19000000,0.1824,1.1824,False,0
12320,E000260,2021-03-01,01CN000069,Band 3,22465688,VND,19000000,0.1824,1.1824,False,0
12321,E000260,2021-04-01,01CN000069,Band 3,22465688,VND,19000000,0.1824,1.1824,False,0
12322,E000260,2021-05-01,01CN000069,Band 3,22465688,VND,19000000,0.1824,1.1824,False,0
12323,E000260,2021-06-01,01CN000069,Band 3,22465688,VND,19000000,0.1824,1.1824,False,0
12324,E000260,2021-07-01,01CN000069,Band 3,22465688,VND,19000000,0.1824,1.1824,False,0
12325,E000260,2021-08-01,01CN000069,Band 3,22465688,VND,19000000,0.1824,1.1824,False,0
12326,E000260,2021-09-01,01CN000069,Band 3,22465688,VND,19000000,0.1824,1.1824,False,0
12327,E000260,2021-10-01,01CN000069,Band 3,23226009,VND,19000000,0.2224,1.2224,False,0
12328,E000260,2021-11-01,01CN000069,Band 3,23226009,VND,19000000,0.2224,1.2224,False,0
12329,E000260,2021-12-01,01CN000069,Band 3,23226009,VND,19000000,0.2224,1.2224,False,0
12330,E000260,2022-01-01,01CN000069,Band 3,23226009,VND,20330000,0.1425,1.1425,False,0
12331,E000260,2022-02-01,01CN000069,Band 3,23226009,VND,20330000,0.1425,1.1425,False,0
12332,E000260,2022-03-01,01CN000069,Band 3,23226009,VND,20330000,0.1425,1.1425,False,0
12333,E000260,2022-04-01,01CN000069,Band 3,23226009,VND,20330000,0.1425,1.1425,False,0
12334,E000260,2022-05-01,01CN000069,Band 3,23226009,VND,20330000,0.1425,1.1425,False,0
12335,E000260,2022-06-01,01CN000069,Band 3,23226009,VND,20330000,0.1425,1.1425,False,0
12336,E000260,2022-07-01,01CN000069,Band 3,23226009,VND,20330000,0.1425,1.1425,False,0
12337,E000260,2022-08-01,01CN000069,Band 3,23226009,VND,20330000,0.1425,1.1425,False,0
12338,E000260,2022-09-01,01CN000069,Band 3,23226009,VND,20330000,0.1425,1.1425,False,0
12339,E000260,2022-10-01,01CN000069,Band 3,23965057,VND,20330000,0.1788,1.1788,False,0
12340,E000260,2022-11-01,01CN000069,Band 3,23965057,VND,20330000,0.1788,1.1788,False,0
12341,E000260,2022-12-01,01CN000069,Band 3,23965057,VND,20330000,0.1788,1.1788,False,0
12342,E000260,2023-01-01,01CN000069,Band 3,23965057,VND,21753000,0.1017,1.1017,False,0
12343,E000260,2023-02-01,01CN000069,Band 3,23965057,VND,21753000,0.1017,1.1017,False,0
12344,E000260,2023-03-01,01CN000069,Band 3,23965057,VND,21753000,0.1017,1.1017,False,0
12345,E000260,2023-04-01,01CN000069,Band 3,23965057,VND,21753000,0.1017,1.1017,False,0
12346,E000260,2023-05-01,01CN000069,Band 3,23965057,VND,21753000,0.1017,1.1017,False,0
12347,E000260,2023-06-01,01CN000069,Band 3,23965057,VND,21753000,0.1017,1.1017,False,0
12348,E000260,2023-07-01,01CN000069,Band 3,23965057,VND,21753000,0.1017,1.1017,False,0
12349,E000260,2023-08-01,01CN000069,Band 3,23965057,VND,21753000,0.1017,1.1017,False,0
12350,E000260,2023-09-01,01CN000069,Band 3,23965057,VND,21753000,0.1017,1.1017,False,0
12351,E000260,2023-10-01,01CN000069,Band 3,25564776,VND,21753000,0.1752,1.1752,False,0
12352,E000260,2023-11-01,01CN000069,Band 3,25564776,VND,21753000,0.1752,1.1752,False,0
12353,E000260,2023-12-01,01CN000069,Band 3,25564776,VND,21753000,0.1752,1.1752,False,0
12354,E000260,2024-01-01,01CN000069,Band 3,25564776,VND,23276000,0.0983,1.0983,False,0
12355,E000260,2024-02-01,01CN000069,Band 3,25564776,VND,23276000,0.0983,1.0983,False,0
12356,E000260,2024-03-01,01CN000069,Band 3,25564776,VND,23276000,0.0983,1.0983,False,0
12357,E000260,2024-04-01,01CN000069,Band 3,25564776,VND,23276000,0.0983,1.0983,False,0
12358,E000260,2024-05-01,01CN000069,Band 3,25564776,VND,23276000,0.0983,1.0983,False,0
12359,E000260,2024-06-01,01CN000069,Band 3,25564776,VND,23276000,0.0983,1.0983,False,0
12360,E000260,2024-07-01,01CN000069,Band 3,25564776,VND,23276000,0.0983,1.0983,False,0
12361,E000260,2024-08-01,01CN000069,Band 3,25564776,VND,23276000,0.0983,1.0983,False,0
12362,E000260,2024-09-01,01CN000069,Band 3,25564776,VND,23276000,0.0983,1.0983,False,0
12363,E000260,2024-10-01,01CN000069,Band 3,26612975,VND,23276000,0.1434,1.1434,False,0
12364,E000260,2024-11-01,01CN000069,Band 3,26612975,VND,23276000,0.1434,1.1434,False,0
12365,E000260,2024-12-01,01CN000069,Band 3,26612975,VND,23276000,0.1434,1.1434,False,0
12366,E000260,2025-01-01,01CN000069,Band 3,26612975,VND,24905000,0.0686,1.0686,False,0
12367,E000260,2025-02-01,01CN000069,Band 3,26612975,VND,24905000,0.0686,1.0686,False,0
12368,E000260,2025-03-01,01CN000069,Band 3,26612975,VND,24905000,0.0686,1.0686,False,0
12369,E000260,2025-04-01,01CN000069,Band 3,26612975,VND,24905000,0.0686,1.0686,False,0
12370,E000260,2025-05-01,01CN000069,Band 3,26612975,VND,24905000,0.0686,1.0686,False,0
12371,E000260,2025-06-01,01CN000069,Band 3,26612975,VND,24905000,0.0686,1.0686,False,0
12372,E000260,2025-07-01,01CN000069,Band 3,26612975,VND,24905000,0.0686,1.0686,False,0
12373,E000260,2025-08-01,01CN000069,Band 3,26612975,VND,24905000,0.0686,1.0686,False,0
12374,E000260,2025-09-01,01CN000069,Band 3,26612975,VND,24905000,0.0686,1.0686,False,0
12375,E000260,2025-10-01,01CN000069,Band 3,27578027,VND,24905000,0.1073,1.1073,False,0
12376,E000261,2021-01-01,01CN000044,Band 4,24770299,VND,24000000,0.0321,1.0321,False,0
12377,E000261,2021-02-01,01CN000044,Band 4,24770299,VND,24000000,0.0321,1.0321,False,0
12378,E000261,2021-03-01,01CN000044,Band 4,24770299,VND,24000000,0.0321,1.0321,False,0
12379,E000261,2021-04-01,01CN000044,Band 4,24770299,VND,24000000,0.0321,1.0321,False,0
12380,E000261,2021-05-01,01CN000044,Band 4,24770299,VND,24000000,0.0321,1.0321,False,0
12381,E000261,2021-06-01,01CN000044,Band 4,24770299,VND,24000000,0.0321,1.0321,False,0
12382,E000261,2021-07-01,01CN000044,Band 4,24770299,VND,24000000,0.0321,1.0321,False,0
12383,E000261,2021-08-01,01CN000044,Band 4,24770299,VND,24000000,0.0321,1.0321,False,0
12384,E000261,2021-09-01,01CN000044,Band 4,24770299,VND,24000000,0.0321,1.0321,False,0
12385,E000261,2021-10-01,01CN000044,Band 4,24770299,VND,24000000,0.0321,1.0321,False,0
12386,E000261,2021-11-01,01CN000044,Band 4,25776189,VND,24000000,0.074,1.074,False,0
12387,E000261,2021-12-01,01CN000044,Band 4,25776189,VND,24000000,0.074,1.074,False,0
12388,E000261,2022-01-01,01CN000044,Band 4,25776189,VND,25680000,0.0037,1.0037,False,0
12389,E000261,2022-02-01,01CN000044,Band 4,25776189,VND,25680000,0.0037,1.0037,False,0
12390,E000261,2022-03-01,01CN000044,Band 4,25776189,VND,25680000,0.0037,1.0037,False,0
12391,E000261,2022-04-01,01CN000044,Band 4,25776189,VND,25680000,0.0037,1.0037,False,0
12392,E000261,2022-05-01,01CN000044,Band 4,25776189,VND,25680000,0.0037,1.0037,False,0
12393,E000261,2022-06-01,01CN000044,Band 4,25776189,VND,25680000,0.0037,1.0037,False,0
12394,E000261,2022-07-01,01CN000044,Band 4,25776189,VND,25680000,0.0037,1.0037,False,0
12395,E000261,2022-08-01,01CN000044,Band 4,25776189,VND,25680000,0.0037,1.0037,False,0
12396,E000261,2022-09-01,01CN000044,Band 4,25776189,VND,25680000,0.0037,1.0037,False,0
12397,E000261,2022-10-01,01CN000044,Band 4,25776189,VND,25680000,0.0037,1.0037,False,0
12398,E000261,2022-11-01,01CN000044,Band 4,27027364,VND,25680000,0.0525,1.0525,False,0
12399,E000261,2022-12-01,01CN000044,Band 4,27027364,VND,25680000,0.0525,1.0525,False,0
12400,E000261,2023-01-01,01CN000044,Band 4,27027364,VND,27478000,-0.0164,0.9836,False,0
12401,E000261,2023-02-01,01CN000044,Band 4,27027364,VND,27478000,-0.0164,0.9836,False,0
12402,E000261,2023-03-01,01CN000044,Band 4,27027364,VND,27478000,-0.0164,0.9836,False,0
12403,E000261,2023-04-01,01CN000044,Band 4,27027364,VND,27478000,-0.0164,0.9836,False,0
12404,E000261,2023-05-01,01CN000044,Band 4,27027364,VND,27478000,-0.0164,0.9836,False,0
12405,E000261,2023-06-01,01CN000044,Band 4,27027364,VND,27478000,-0.0164,0.9836,False,0
12406,E000261,2023-07-01,01CN000044,Band 4,27027364,VND,27478000,-0.0164,0.9836,False,0
12407,E000261,2023-08-01,01CN000044,Band 4,27027364,VND,27478000,-0.0164,0.9836,False,0
12408,E000261,2023-09-01,01CN000044,Band 4,27027364,VND,27478000,-0.0164,0.9836,False,0
12409,E000261,2023-10-01,01CN000044,Band 4,27027364,VND,27478000,-0.0164,0.9836,False,0
12410,E000261,2023-11-01,01CN000044,Band 4,27555196,VND,27478000,0.0028,1.0028,False,0
12411,E000261,2023-12-01,01CN000044,Band 4,27555196,VND,27478000,0.0028,1.0028,False,0
12412,E000261,2024-01-01,01CN000044,Band 4,27555196,VND,29401000,-0.0628,0.9372,False,0
12413,E000261,2024-02-01,01CN000044,Band 4,27555196,VND,29401000,-0.0628,0.9372,False,0
12414,E000261,2024-03-01,01CN000044,Band 4,27555196,VND,29401000,-0.0628,0.9372,False,0
12415,E000261,2024-04-01,01CN000044,Band 4,27555196,VND,29401000,-0.0628,0.9372,False,0
12416,E000261,2024-05-01,01CN000044,Band 4,27555196,VND,29401000,-0.0628,0.9372,False,0
12417,E000261,2024-06-01,01CN000044,Band 4,27555196,VND,29401000,-0.0628,0.9372,False,0
12418,E000261,2024-07-01,01CN000044,Band 4,27555196,VND,29401000,-0.0628,0.9372,False,0
12419,E000261,2024-08-01,01CN000044,Band 4,27555196,VND,29401000,-0.0628,0.9372,False,0
12420,E000261,2024-09-01,01CN000044,Band 4,27555196,VND,29401000,-0.0628,0.9372,False,0
12421,E000261,2024-10-01,01CN000044,Band 4,27555196,VND,29401000,-0.0628,0.9372,False,0
12422,E000261,2024-11-01,01CN000044,Band 4,29495312,VND,29401000,0.0032,1.0032,False,0
12423,E000261,2024-12-01,01CN000044,Band 4,29495312,VND,29401000,0.0032,1.0032,False,0
12424,E000261,2025-01-01,01CN000044,Band 4,29495312,VND,31459000,-0.0624,0.9376,False,0
12425,E000261,2025-02-01,01CN000044,Band 4,29495312,VND,31459000,-0.0624,0.9376,False,0
12426,E000261,2025-03-01,01CN000044,Band 4,29495312,VND,31459000,-0.0624,0.9376,False,0
12427,E000261,2025-04-01,01CN000044,Band 4,29495312,VND,31459000,-0.0624,0.9376,False,0
12428,E000261,2025-05-01,01CN000044,Band 4,29495312,VND,31459000,-0.0624,0.9376,False,0
12429,E000261,2025-06-01,01CN000044,Band 4,29495312,VND,31459000,-0.0624,0.9376,False,0
12430,E000261,2025-07-01,01CN000044,Band 4,29495312,VND,31459000,-0.0624,0.9376,False,0
12431,E000261,2025-08-01,01CN000044,Band 4,29495312,VND,31459000,-0.0624,0.9376,False,0
12432,E000261,2025-09-01,01CN000044,Band 4,29495312,VND,31459000,-0.0624,0.9376,False,0
12433,E000261,2025-10-01,01CN000044,Band 4,29495312,VND,31459000,-0.0624,0.9376,False,0
12434,E000261,2025-11-01,01CN000044,Band 4,30966250,VND,31459000,-0.0157,0.9843,False,0
12435,E000261,2025-12-01,01CN000044,Band 4,30966250,VND,31459000,-0.0157,0.9843,False,0
12436,E000262,2021-01-01,01CN000054,Band 5,31337688,VND,32000000,-0.0207,0.9793,False,0
12437,E000262,2021-02-01,01CN000054,Band 5,31337688,VND,32000000,-0.0207,0.9793,False,0
12438,E000262,2021-03-01,01CN000054,Band 5,31337688,VND,32000000,-0.0207,0.9793,False,0
12439,E000262,2021-04-01,01CN000054,Band 5,31337688,VND,32000000,-0.0207,0.9793,False,0
12440,E000262,2021-05-01,01CN000054,Band 5,31337688,VND,32000000,-0.0207,0.9793,False,0
12441,E000262,2021-06-01,01CN000054,Band 5,31337688,VND,32000000,-0.0207,0.9793,False,0
12442,E000262,2021-07-01,01CN000054,Band 5,31337688,VND,32000000,-0.0207,0.9793,False,0
12443,E000262,2021-08-01,01CN000054,Band 5,31337688,VND,32000000,-0.0207,0.9793,False,0
12444,E000262,2021-09-01,01CN000054,Band 5,31337688,VND,32000000,-0.0207,0.9793,False,0
12445,E000262,2021-10-01,01CN000054,Band 5,31337688,VND,32000000,-0.0207,0.9793,False,0
12446,E000262,2021-11-01,01CN000054,Band 5,31337688,VND,32000000,-0.0207,0.9793,False,0
12447,E000262,2021-12-01,01CN000054,Band 5,31337688,VND,32000000,-0.0207,0.9793,False,0
12448,E000262,2022-01-01,01CN000054,Band 5,31973556,VND,34240000,-0.0662,0.9338,False,0
12449,E000262,2022-02-01,01CN000054,Band 5,31973556,VND,34240000,-0.0662,0.9338,False,0
12450,E000262,2022-03-01,01CN000054,Band 5,31973556,VND,34240000,-0.0662,0.9338,False,0
12451,E000262,2022-04-01,01CN000054,Band 5,31973556,VND,34240000,-0.0662,0.9338,False,0
12452,E000262,2022-05-01,01CN000054,Band 5,31973556,VND,34240000,-0.0662,0.9338,False,0
12453,E000262,2022-06-01,01CN000054,Band 5,31973556,VND,34240000,-0.0662,0.9338,False,0
12454,E000262,2022-07-01,01CN000054,Band 5,31973556,VND,34240000,-0.0662,0.9338,False,0
12455,E000262,2022-08-01,01CN000054,Band 5,31973556,VND,34240000,-0.0662,0.9338,False,0
12456,E000262,2022-09-01,01CN000054,Band 5,31973556,VND,34240000,-0.0662,0.9338,False,0
12457,E000262,2022-10-01,01CN000054,Band 5,31973556,VND,34240000,-0.0662,0.9338,False,0
12458,E000262,2022-11-01,01CN000054,Band 5,31973556,VND,34240000,-0.0662,0.9338,False,0
12459,E000262,2022-12-01,01CN000054,Band 5,31973556,VND,34240000,-0.0662,0.9338,False,0
12460,E000262,2023-01-01,01CN000054,Band 5,33282000,VND,36637000,-0.0916,0.9084,False,0
12461,E000262,2023-02-01,01CN000054,Band 5,33282000,VND,36637000,-0.0916,0.9084,False,0
12462,E000262,2023-03-01,01CN000054,Band 5,33282000,VND,36637000,-0.0916,0.9084,False,0
12463,E000262,2023-04-01,01CN000054,Band 5,33282000,VND,36637000,-0.0916,0.9084,False,0
12464,E000262,2023-05-01,01CN000054,Band 5,33282000,VND,36637000,-0.0916,0.9084,False,0
12465,E000262,2023-06-01,01CN000054,Band 5,33282000,VND,36637000,-0.0916,0.9084,False,0
12466,E000263,2021-01-01,01CN000061,Band 5,28682149,VND,32000000,-0.1037,0.8963,False,0
12467,E000263,2021-02-01,01CN000061,Band 5,28682149,VND,32000000,-0.1037,0.8963,False,0
12468,E000263,2021-03-01,01CN000061,Band 5,28682149,VND,32000000,-0.1037,0.8963,False,0
12469,E000263,2021-04-01,01CN000061,Band 5,28682149,VND,32000000,-0.1037,0.8963,False,0
12470,E000263,2021-05-01,01CN000061,Band 5,28682149,VND,32000000,-0.1037,0.8963,False,0
12471,E000263,2021-06-01,01CN000061,Band 5,28682149,VND,32000000,-0.1037,0.8963,False,0
12472,E000263,2021-07-01,01CN000061,Band 5,30021547,VND,32000000,-0.0618,0.9382,False,0
12473,E000263,2021-08-01,01CN000061,Band 5,30021547,VND,32000000,-0.0618,0.9382,False,0
12474,E000263,2021-09-01,01CN000061,Band 5,30021547,VND,32000000,-0.0618,0.9382,False,0
12475,E000263,2021-10-01,01CN000061,Band 5,30021547,VND,32000000,-0.0618,0.9382,False,0
12476,E000263,2021-11-01,01CN000061,Band 5,30021547,VND,32000000,-0.0618,0.9382,False,0
12477,E000263,2021-12-01,01CN000061,Band 5,30021547,VND,32000000,-0.0618,0.9382,False,0
12478,E000263,2022-01-01,01CN000061,Band 5,30021547,VND,34240000,-0.1232,0.8768,False,0
12479,E000263,2022-02-01,01CN000061,Band 5,30021547,VND,34240000,-0.1232,0.8768,False,0
12480,E000263,2022-03-01,01CN000061,Band 5,30021547,VND,34240000,-0.1232,0.8768,False,0
12481,E000263,2022-04-01,01CN000061,Band 5,30021547,VND,34240000,-0.1232,0.8768,False,0
12482,E000263,2022-05-01,01CN000061,Band 5,30021547,VND,34240000,-0.1232,0.8768,False,0
12483,E000263,2022-06-01,01CN000061,Band 5,30021547,VND,34240000,-0.1232,0.8768,False,0
12484,E000263,2022-07-01,01CN000061,Band 5,33191828,VND,34240000,-0.0306,0.9694,False,0
12485,E000263,2022-08-01,01CN000061,Band 5,33191828,VND,34240000,-0.0306,0.9694,False,0
12486,E000263,2022-09-01,01CN000061,Band 5,33191828,VND,34240000,-0.0306,0.9694,False,0
12487,E000263,2022-10-01,01CN000061,Band 5,33191828,VND,34240000,-0.0306,0.9694,False,0
12488,E000263,2022-11-01,01CN000061,Band 5,33191828,VND,34240000,-0.0306,0.9694,False,0
12489,E000263,2022-12-01,01CN000061,Band 5,33191828,VND,34240000,-0.0306,0.9694,False,0
12490,E000263,2023-01-01,01CN000061,Band 5,33191828,VND,36637000,-0.094,0.906,False,0
12491,E000263,2023-02-01,01CN000061,Band 5,33191828,VND,36637000,-0.094,0.906,False,0
12492,E000263,2023-03-01,01CN000061,Band 5,33191828,VND,36637000,-0.094,0.906,False,0
12493,E000263,2023-04-01,01CN000061,Band 5,33191828,VND,36637000,-0.094,0.906,False,0
12494,E000263,2023-05-01,01CN000061,Band 5,33191828,VND,36637000,-0.094,0.906,False,0
12495,E000263,2023-06-01,01CN000061,Band 5,33191828,VND,36637000,-0.094,0.906,False,0
12496,E000263,2023-07-01,01CN000061,Band 5,34061267,VND,36637000,-0.0703,0.9297,False,0
12497,E000263,2023-08-01,01CN000061,Band 5,34061267,VND,36637000,-0.0703,0.9297,False,0
12498,E000263,2023-09-01,01CN000061,Band 5,34061267,VND,36637000,-0.0703,0.9297,False,0
