position_code,position_name,job_code,dept_code,reports_to_position_code,band,role_type,location_code,is_manager,status,job_group_code
1CN00297,Giao phụ trách Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp Cần Thơ,MJ011M,01CN000022,1CN00645,Band 4,,CTH01,0,I,TL
1CN00994,Giám đốc Quan hệ Khách hàng Doanh nghiệp Cấp 1 Hải Châu,M00108,01CN000003,1CN00017,Band 4,,DAN03,0,A,RM
1CN00222,Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp lớn Miền Bắc 3,MJ026M,01CN000054,1CN01351,Band 6,,HNO01,1,A,TL
1CN00221,Chuyên viên chính Hỗ trợ Quan hệ khách hàng Doanh nghiệp lớn Ngành Miền Nam 2,MK020S,01CN000075,1CN00981,Band 3,,HCM01,0,I,ARM
1CN01345,Chuyên viên Hỗ trợ Quan hệ khách hàng Doanh nghiệp lớn Ngành Miền Nam 2,MK021C,01CN000075,1CN00981,Band 2,,HCM01,0,I,ARM
1CN00953,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn Cấp 3 Miền Bắc 3,MJ161E,01CN000054,1CN00222,Band 5,,HNO01,0,A,RM
1CN00029,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn Cấp 2 Miền Bắc 3,MJ162E,01CN000054,1CN00222,Band 5,,HNO01,0,A,RM
1CN00760,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn Cấp 1 Miền Bắc 3,MJ163S,01CN000054,1CN00222,Band 4,,HNO01,0,A,RM
1CN01188,Chuyên viên cao cấp Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn Miền Bắc 3,MK090S,01CN000054,1CN00222,Band 4,,HNO01,0,A,ARM
1CN00159,Chuyên viên chính Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn Miền Bắc 3,MK091S,01CN000054,1CN00222,Band 3,,HNO01,0,A,ARM
1CN01012,Chuyên viên Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn Miền Bắc 3,MK092C,01CN000054,1CN00222,Band 2,,HNO01,0,A,ARM
1CN00798,Giám đốc Phòng Tăng trưởng Kinh doanh Miền Bắc 1,MK087M,01CN000015,1CN01080,Band 5,,HSC01,1,I,BO
1CN01298,Giám đốc Quan hệ Khách hàng Doanh nghiệp Cấp 2 Tân Thuận,M00107,01CN000040,1CN00769,Band 4,,HCM17,0,A,RM
1CN00123,Cộng tác viên Giải pháp Chuỗi cung ứng Hồ Chí Minh,AA052C,01CN000016,1CN01350,K,,HSC02,0,I,BO
1CN01288,Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp Vốn đầu tư nước ngoài Sở Giao dịch 1,MJ014M,01CN000057,1CN00754,Band 6,,HNO01,1,A,TL
1CN00465,Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp Vốn đầu tư nước ngoài Hồ Chí Minh 1,MJ014M,01CN000057,1CN00754,Band 6,,HCM01,1,A,TL
1CN00516,Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp lớn Miền Nam 3,MJ026M,01CN000029,1CN00806,Band 6,,HCM01,1,A,TL
1CN01133,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn Cấp 3 Miền Nam 3,MJ161E,01CN000029,1CN00516,Band 5,,HCM01,0,A,RM
1CN00596,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn Cấp 2 Miền Nam 3,MJ162E,01CN000029,1CN00516,Band 5,,HCM01,0,A,RM
1CN00424,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn Cấp 1 Miền Nam 3,MJ163S,01CN000029,1CN00516,Band 4,,HCM01,0,A,RM
1CN00413,Chuyên viên cao cấp Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn Miền Nam 3,MK090S,01CN000029,1CN00516,Band 4,,HCM01,0,A,ARM
1CN00045,Chuyên viên chính Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn Miền Nam 3,MK091S,01CN000029,1CN00516,Band 3,,HCM01,0,A,ARM
1CN00234,Chuyên viên Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn Miền Nam 3,MK092C,01CN000029,1CN00516,Band 2,,HCM01,0,A,ARM
1CN00499,Chuyên viên Phân khúc Khách hàng Sản xuất,MJ012C,01CN000046,1CN00844,Band 2,,HSC01,0,I,BO
1CN00102,Giám đốc Quan hệ Khách hàng Ngành Xây dựng - Vật liệu Xây dựng Cấp 1 Miền Nam,MJ017S,01CN000075,1CN00220,Band 4,,HCM01,0,I,BO
1CN00130,Chuyên viên Hỗ trợ Quan hệ khách hàng Doanh nghiệp lớn Ngành Miền Bắc,MK021C,01CN000047,1CN00407,Band 2,,HNO01,0,I,ARM
1CN01270,Giao phụ trách Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp lớn Miền Bắc 4,MJ026M,01CN000050,1CN01351,Band 5,,HNO01,0,A,TL
1CN01100,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn Cấp 3 Miền Bắc 4,MJ161E,01CN000050,1CN01270,Band 5,,HNO01,0,A,RM
1CN00772,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn Cấp 2 Miền Bắc 4,MJ162E,01CN000050,1CN01270,Band 5,,HNO01,0,A,RM
1CN00673,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn Cấp 1 Miền Bắc 4,MJ163S,01CN000050,1CN01270,Band 4,,HNO01,0,A,RM
1CN01362,Chuyên viên cao cấp Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn Miền Bắc 4,MK090S,01CN000050,1CN01270,Band 4,,HNO01,0,A,ARM
1CN00811,Chuyên viên chính Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn Miền Bắc 4,MK091S,01CN000050,1CN01270,Band 3,,HNO01,0,A,ARM
1CN00789,Chuyên viên Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn Miền Bắc 4,MK092C,01CN000050,1CN01270,Band 2,,HNO01,0,A,ARM
1CN01205,Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp lớn Miền Nam 4,MJ026M,01CN000065,1CN00806,Band 6,,HCM01,1,A,TL
1CN00748,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn Cấp 3 Miền Nam 4,MJ161E,01CN000065,1CN01205,Band 5,,HCM01,0,A,RM
1CN00369,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn Cấp 2 Miền Nam 4,MJ162E,01CN000065,1CN01205,Band 5,,HCM01,0,A,RM
1CN00840,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn Cấp 1 Miền Nam 4,MJ163S,01CN000065,1CN01205,Band 4,,HCM01,0,A,RM
1CN00435,Chuyên viên cao cấp Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn Miền Nam 4,MK090S,01CN000065,1CN01205,Band 4,,HCM01,0,A,ARM
1CN00813,Chuyên viên chính Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn Miền Nam 4,MK091S,01CN000065,1CN01205,Band 3,,HCM01,0,A,ARM
1CN00558,Chuyên viên Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn Miền Nam 4,MK092C,01CN000065,1CN01205,Band 2,,HCM01,0,A,ARM
1CN00818,Chuyên viên Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn Vũng Tàu,MK092C,01CN000021,1CN00390,Band 2,,HCM01,0,I,ARM
1CN00269,Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp lớn Miền Nam 5,MJ026M,01CN000009,1CN00806,Band 6,,HCM01,1,A,TL
1CN00964,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn Cấp 3 Miền Nam 5,MJ161E,01CN000009,1CN00269,Band 5,,HCM01,0,A,RM
1CN00667,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn Cấp 2 Miền Nam 5,MJ162E,01CN000009,1CN00269,Band 5,,HCM01,0,A,RM
1CN00232,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn Cấp 1 Miền Nam 5,MJ163S,01CN000009,1CN00269,Band 4,,HCM01,0,A,RM
1CN00193,Chuyên viên cao cấp Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn Miền Nam 5,MK090S,01CN000009,1CN00269,Band 4,,HCM01,0,A,ARM
1CN00746,Chuyên viên chính Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn Miền Nam 5,MK091S,01CN000009,1CN00269,Band 3,,HCM01,0,A,ARM
1CN00575,Chuyên viên Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn Miền Nam 5,MK092C,01CN000009,1CN00269,Band 2,,HCM01,0,A,ARM
1CN00255,Chuyên viên chính Hỗ trợ Quan hệ Khách hàng Doanh nghiệp Gò Vấp (Nguyễn Oanh),MK015S,01CN000060,1CN01255,Band 3,,HCM32,0,A,ARM
1CN00880,Chuyên viên chính Hỗ trợ Quan hệ Khách hàng Doanh nghiệp Cộng Hòa,MK015S,01CN000083,1CN00735,Band 3,,HCM12,0,A,ARM
1CN01140,Chuyên viên hỗ trợ quan hệ Khách hàng Doanh nghiệp Siêu nhỏ Miền Bắc,MK026C,01CN000066,1CN00638,Band 2,,HNO20,0,I,ARM
1CN00755,Chuyên viên hỗ trợ quan hệ Khách hàng Doanh nghiệp Siêu nhỏ Miền Nam,MK026C,01CN000011,1CN01103,Band 2,,HCM41,0,I,ARM
1CN00371,Giám đốc Quan hệ khách hàng Doanh nghiệp lớn Ngành Cấp 2 Miền Nam 2,MJ027E,01CN000075,1CN00981,Band 5,,HCM01,0,I,RM
1CN00915,Chuyên viên cao cấp Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn Hồ Chí Minh 3 (Vũng Tàu),MK090S,01CN000021,1CN00516,Band 4,,BRV01,0,I,ARM
1CN01047,Giám đốc Trung tâm Khách hàng Doanh nghiệp Vừa Miền Bắc,MJ036M,01CN000062,1CN01229,Band 6,,HNO17,1,A,HH
1CN00440,Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp Vừa Miền Bắc,MJ037M,01CN000062,1CN01047,Band 5,,HNO17,1,A,TL
1CN00251,Giám đốc Quan hệ Khách hàng Doanh nghiệp Vừa Cấp 3 Miền Bắc,MJ001E,01CN000062,1CN01047,Band 5,,HNO17,0,A,RM
1CN01261,Giám đốc Quan hệ Khách hàng Doanh nghiệp Vừa Cấp 2 Miền Bắc,MJ018S,01CN000062,1CN01047,Band 4,,HNO17,0,A,RM
1CN00771,Giám đốc Quan hệ Khách hàng Doanh nghiệp Vừa Cấp 1 Miền Bắc,MJ030S,01CN000062,1CN01047,Band 4,,HNO17,0,A,RM
1CN00319,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Vừa Miền Bắc,MJ031S,01CN000062,1CN01047,Band 3,,HNO17,0,A,RM
1CN00198,Chuyên viên chính Hỗ trợ Quan hệ Khách hàng Doanh nghiệp Vừa Miền Bắc,MK034S,01CN000062,1CN01047,Band 3,,HNO17,0,A,ARM
1CN01024,Chuyên viên Hỗ trợ Quan hệ Khách hàng Doanh nghiệp Vừa Miền Bắc,MK027C,01CN000062,1CN01047,Band 2,,HNO17,0,A,ARM
1CN00625,"Giám đốc Giám sát, Thúc đẩy và Nâng cao năng lực bán",MK013M,01CN000084,1CN00683,Band 6,,HSC01,1,A,BO
1CN00845,"Chuyên gia Giám sát, Thúc đẩy và Nâng cao năng lực bán",MK003E,01CN000084,1CN00625,Band 5,,HSC01,0,A,BO
1CN00566,"Chuyên gia Giám sát, Thúc đẩy và Nâng cao năng lực bán Hồ Chí Minh",MK003E,01CN000084,1CN00625,Band 5,,HSC02,0,A,BO
1CN00700,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Vũng Tàu,M00110,01CN000059,1CN00027,Band 2,,BRV01,0,A,RM
1CN00505,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Cần Thơ,M00110,01CN000022,1CN00645,Band 2,,CTH01,0,A,RM
1CN01196,Giám đốc Quản lý Phát triển chuỗi và Đối tác (EB),MK022M,01CN000078,1CN00927,Band 7,,HSC01,1,A,BO
1CN00086,Giám đốc Phát triển chuỗi và Đối tác (EB),MK023M,01CN000078,1CN01196,Band 5,,HSC01,1,A,BO
1CN00471,Chuyên gia Phát triển chuỗi và Đối tác (EB),MK006E,01CN000078,1CN01196,Band 5,,HSC01,0,A,BO
1CN00139,Chuyên viên cao cấp Phát triển chuỗi và Đối tác (EB),MK044S,01CN000078,1CN01196,Band 4,,HSC01,0,A,BO
1CN00861,Chuyên viên chính Phát triển chuỗi và Đối tác (EB),MK045S,01CN000078,1CN01196,Band 3,,HSC01,0,A,BO
1CN00723,Chuyên viên Phát triển chuỗi và Đối tác (EB),MK031C,01CN000078,1CN01196,Band 2,,HSC01,0,A,BO
1CN00776,Giám đốc Phát triển chuỗi và Đối tác (EB) Miền Nam,MK023M,01CN000078,1CN01196,Band 5,,HSC02,1,A,BO
1CN00630,Chuyên gia Phát triển chuỗi và Đối tác (EB) Miền Nam,MK006E,01CN000078,1CN01196,Band 5,,HSC02,0,A,BO
1CN01146,Chuyên viên cao cấp Phát triển chuỗi và Đối tác (EB) Miền Nam,MK044S,01CN000078,1CN01196,Band 4,,HSC02,0,A,BO
1CN01290,Chuyên viên chính Phát triển chuỗi và Đối tác (EB) Miền Nam,MK045S,01CN000078,1CN01196,Band 3,,HSC02,0,A,BO
1CN01156,Chuyên viên Phát triển chuỗi và Đối tác (EB) Miền Nam,MK031C,01CN000078,1CN01196,Band 2,,HSC02,0,A,BO
1CN00588,Giám đốc Chất lượng dịch vụ và Kiểm soát tuân thủ,QA004M,01CN000051,1CN01080,Band 5,,HSC01,1,I,BO
1CN00722,Chuyên viên cao cấp Chất lượng dịch vụ và Kiểm soát tuân thủ,QA015S,01CN000004,1CN01080,Band 4,,HSC01,0,A,BO
1CN00094,Chuyên viên chính Chất lượng dịch vụ và Kiểm soát tuân thủ,QA018S,01CN000004,1CN01080,Band 3,,HSC01,0,A,BO
1CN00021,Chuyên viên Chất lượng dịch vụ và Kiểm soát tuân thủ,QA004C,01CN000004,1CN01080,Band 2,,HSC01,0,A,BO
1CN00762,Quyền Giám đốc Tổ Khách hàng Vừa và Nhỏ,MJ036M,01CN000008,1CN00488,Band 6,,HCM29,1,A,HH
1CN01109,Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp vừa Miền Nam,MJ037M,01CN000008,1CN00762,Band 5,,HCM29,1,A,TL
1CN01131,Giám đốc Quan hệ Khách hàng Doanh nghiệp vừa Cấp 3 Miền Nam,MJ001E,01CN000008,1CN00762,Band 5,,HCM29,0,A,RM
1CN01123,Giám đốc Quan hệ Khách hàng Doanh nghiệp vừa Cấp 2 Miền Nam,MJ018S,01CN000008,1CN00762,Band 4,,HCM29,0,A,RM
1CN01095,Giám đốc Quan hệ Khách hàng Doanh nghiệp vừa Cấp 1 Miền Nam,MJ030S,01CN000008,1CN00762,Band 4,,HCM29,0,A,RM
1CN01129,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp vừa Miền Nam,MJ031S,01CN000008,1CN00762,Band 3,,HCM29,0,A,RM
1CN00327,Chuyên viên chính Hỗ trợ Quan hệ Khách hàng Doanh nghiệp vừa Miền Nam,MK034S,01CN000008,1CN00762,Band 3,,HCM29,0,A,ARM
1CN01007,Chuyên viên Hỗ trợ Quan hệ Khách hàng Doanh nghiệp vừa Miền Nam,MK027C,01CN000008,1CN00762,Band 2,,HCM29,0,A,ARM
1CN00777,"Chuyên viên cao cấp Giám sát, Thúc đẩy và Nâng cao năng lực bán",MK046S,01CN000084,1CN00625,Band 4,,HSC01,0,A,BO
1CN01254,"Chuyên viên chính Giám sát, Thúc đẩy và Nâng cao năng lực bán",MK049S,01CN000084,1CN00625,Band 3,,HSC01,0,A,BO
1CN00872,"Chuyên viên Giám sát, Thúc đẩy và Nâng cao năng lực bán",MK032C,01CN000084,1CN00625,Band 2,,HSC01,0,I,BO
1CN00971,"Chuyên viên cao cấp Giám sát, Thúc đẩy và Nâng cao năng lực bán Hồ Chí Minh",MK046S,01CN000084,1CN00625,Band 4,,HSC02,0,I,BO
1CN00482,Giám đốc Dự án Sales Transformation,PB002H,01CN000014,1CN00328,Band 8,,HSC01,1,I,BO
1CN01211,Giám đốc Quản lý Dự án Sales Transformation,PB009M,01CN000014,1CN00482,Band 6,,HSC01,1,I,BO
1CN01236,Giám đốc Quan hệ Khách hàng Doanh nghiệp Cấp 2 Cộng Hòa,M00107,01CN000083,1CN00735,Band 4,,HCM12,0,A,RM
1CN01299,Cộng tác viên Phân khúc Khách hàng Xây dựng,AA052C,01CN000056,1CN00676,K,,HSC01,0,I,BO
1CN00787,Phó Giám đốc Quản lý Phát triển chuỗi và Đối tác (EB),MK039M,01CN000078,1CN01196,Band 6,,HSC01,1,I,BO
1CN00591,Cộng tác viên Phát triển chuỗi và Đối tác (EB),AA052C,01CN000078,1CN01196,K,,HSC01,0,A,BO
1CN00940,Cộng tác viên Phân khúc Khách hàng Sản xuất,AA052C,01CN000046,1CN00844,K,,HSC01,0,I,BO
1CN00357,Cộng tác viên Phân khúc Khách hàng Thương mại,AA052C,01CN000045,1CN00546,K,,HSC01,0,I,BO
1CN01165,Cộng tác viên Trung tâm Khách hàng Doanh nghiệp Hà Nội,AA052C,01CN000041,1CN00209,K,,HNO17,0,A,BO
1CN00352,Chuyên gia Phân tích tín dụng Khách hàng Doanh nghiệp lớn Ngành Miền Bắc,MK018E,01CN000047,1CN00407,Band 5,,HNO01,0,I,BO
1CN00483,Chuyên viên cao cấp Phân tích tín dụng Khách hàng Doanh nghiệp lớn Ngành Miền Bắc,MK083S,01CN000047,1CN00407,Band 4,,HNO01,0,I,BO
1CN00240,Chuyên gia Phân tích tín dụng Khách hàng Doanh nghiệp lớn Miền Bắc,MK019E,01CN000028,1CN01351,Band 5,,HNO01,0,A,BO
1CN00955,Chuyên viên cao cấp Phân tích tín dụng Khách hàng Doanh nghiệp lớn Miền Bắc,MK085S,01CN000028,1CN01351,Band 4,,HNO01,0,A,BO
1CN00258,Chuyên gia Phân tích tín dụng Khách hàng Doanh nghiệp lớn Miền Nam,MK019E,01CN000053,1CN00806,Band 5,,HCM01,0,A,BO
1CN00504,Chuyên viên cao cấp Phân tích tín dụng Khách hàng Doanh nghiệp lớn Miền Nam,MK085S,01CN000028,1CN00806,Band 4,,HCM01,0,A,BO
1CN01091,Chuyên gia Phân tích tín dụng Khách hàng Doanh nghiệp lớn Ngành Miền Nam,MK018E,01CN000075,1CN00220,Band 5,,HCM01,0,I,BO
1CN00547,Chuyên viên cao cấp Phân tích tín dụng Khách hàng Doanh nghiệp lớn Ngành Miền Nam,MK083S,01CN000075,1CN00220,Band 4,,HCM01,0,I,BO
1CN00180,Giám đốc Dự án Lead Generation,PB002H,01CN000030,1CN00328,Band 8,,HSC01,1,I,BO
1CN00542,Giám đốc Quản lý Dự án Lead Generation,PB009M,01CN000030,1CN00180,Band 6,,HSC01,1,I,BO
1CN01006,Thành viên Dự án Lead Generation 1,PB052S,01CN000030,1CN00542,Band 4,,HSC01,0,I,BO
1CN00583,Thành viên Dự án Lead Generation 2,PB053S,01CN000030,1CN00542,Band 3,,HSC01,0,I,BO
1CN00294,Chuyên viên cao cấp Phân tích Nghiệp vụ (LG),PB006S,01CN000030,1CN00542,Band 4,,HSC01,0,I,BO
1CN01386,Chuyên viên cao cấp Quản trị sự thay đổi (LG),PB015S,01CN000030,1CN00542,Band 4,,HSC01,0,I,BO
1CN01154,Chuyên viên cao cấp Triển khai chiến dịch (LG),PB024S,01CN000030,1CN00542,Band 4,,HSC01,0,I,BO
1CN00926,Trưởng nhóm Quản lý Chuyển đổi (ST),PB006T,01CN000014,1CN01211,Band 5,,HSC01,1,I,BO
1CN01096,Chuyên viên cao cấp Quản lý năng lực (ST),PB055S,01CN000014,1CN01211,Band 4,,HSC01,0,I,BO
1CN00083,Chuyên viên cao cấp Năng suất bán (ST),PB056S,01CN000014,1CN01211,Band 4,,HSC01,0,I,BO
1CN00051,Chuyên viên cao cấp Mô hình bán (ST),PB057S,01CN000014,1CN01211,Band 4,,HSC01,0,I,BO
1CN00947,Chuyên viên chính Quản lý chuyển đổi Sales Transformation,PB058S,01CN000014,1CN00607,Band 3,,HSC01,0,I,BO
1CN00450,Giám đốc Bán hàng Ngân hàng Giao dịch Cấp 2 Miền Nam (Hải Châu),KF006T,01CN000052,1CN01115,Band 4,,DAN03,0,I,BO
1CN01250,Giám đốc Quan hệ Khách hàng Doanh nghiệp Vốn đầu tư nước ngoài Cấp 2 miền Nam (Đồng Nai),MJ016E,01CN000057,1CN00754,Band 5,,DNA01,0,A,RM
1CN00922,Chuyên gia cao cấp Quản lý chuyển đổi Sales Transformation,PB011E,01CN000014,1CN00607,Band 6,,HSC01,0,I,BO
1CN00921,Chuyên gia Năng suất bán (ST),PB012E,01CN000014,1CN01211,Band 5,,HSC01,0,I,BO
1CN01269,Cộng tác viên Trung tâm Khách hàng Doanh nghiệp Bến Thành,AA052C,01CN000076,1CN00767,K,,HCM04,0,A,BO
1CN00795,Cộng tác viên Trung tâm Khách hàng Doanh nghiệp Nam Thăng Long (Times City),AA052C,01CN000080,1CN01378,K,,HNO02,0,A,BO
1CN00919,Trưởng nhóm Sáng kiến Dự án Sales Transformation,PB014E,01CN000014,1CN01211,Band 6,,HSC01,0,I,BO
1CN00475,Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp Vốn đầu tư nước ngoài Sở Giao dịch 2,MJ014M,01CN000057,1CN00754,Band 6,,HNO01,1,A,TL
1CN00553,Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp Vốn đầu tư nước ngoài Sở Giao dịch 3,MJ014M,01CN000057,1CN00754,Band 6,,HNO01,1,A,TL
1CN00711,Chuyên gia Mô hình bán Dự án Sales Transformation,PB015E,01CN000014,1CN01211,Band 5,,HSC01,0,I,BO
1CN01138,Chuyên viên Năng suất bán Dự án Sales Transformation,PB010C,01CN000014,1CN00482,Band 2,,HSC01,0,I,BO
1CN00316,Giám đốc Quan hệ khách hàng Doanh nghiệp lớn Ngành Cấp 3 Miền Nam 2,MJ026E,01CN000075,1CN00981,Band 5,,HCM01,0,I,RM
1CN01385,Cộng tác viên Trung tâm Khách hàng Doanh nghiệp Bắc Ninh,AA052C,01CN000070,1CN00060,K,,BNI01,0,I,BO
1CN01224,Giám đốc Trung tâm Khách hàng Doanh nghiệp Hồng Bàng,BA013M,01CN000027,1CN00367,Band 6,,HPH07,1,A,HH
1CN00593,Giám đốc Quan hệ Khách hàng Doanh nghiệp Cấp 2 Hồng Bàng,M00107,01CN000027,1CN01224,Band 4,,HPH07,0,A,RM
1CN00489,Giám đốc Quan hệ Khách hàng Doanh nghiệp Cấp 1 Hồng Bàng,M00108,01CN000027,1CN01224,Band 4,,HPH07,0,A,RM
1CN01239,Chuyên viên chính Hỗ trợ Quan hệ Khách hàng Doanh nghiệp Hồng Bàng,MK015S,01CN000027,1CN01224,Band 3,,HPH07,0,A,ARM
1CN00430,Chuyên viên Hỗ trợ Quan hệ Khách hàng Doanh nghiệp Hồng Bàng,MK061C,01CN000027,1CN01224,Band 2,,HPH07,0,A,ARM
1CN00896,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Hồng Bàng,M00109,01CN000027,1CN01224,Band 3,,HPH07,0,A,RM
1CN01274,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Hồng Bàng,M00110,01CN000027,1CN01224,Band 2,,HPH07,0,A,RM
1CN00120,Chuyên gia Sáng kiến Dự án Sales Transformation,PB018E,01CN000014,1CN01211,Band 5,,HSC01,0,I,BO
1CN00821,Chuyên viên cao cấp Sáng kiến Dự án Sales Transformation,PB064S,01CN000014,1CN01211,Band 4,,HSC01,0,I,BO
1CN00867,Chuyên gia cao cấp Quản lý chuyển đổi Sales Transformation Hồ Chí Minh,PB011E,01CN000014,1CN00607,Band 6,,HSC02,0,I,BO
1CN00564,Nguyên Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp lớn Sở giao dịch 3,MJ026M,01CN000017,1CN00901,Band 6,,HNO01,1,I,TL
1CN00457,Chuyên gia Sáng kiến Dự án Sales Transformation Hồ Chí Minh,PB018E,01CN000014,1CN01211,Band 5,,HSC02,0,I,BO
1CN00073,Chuyên viên cao cấp Sáng kiến Dự án Sales Transformation Hồ Chí Minh,PB064S,01CN000014,1CN01211,Band 4,,HSC02,0,I,BO
1CN00973,Chuyên viên chính Sáng kiến Dự án Sales Transformation,PB065S,01CN000014,1CN01211,Band 3,,HSC01,0,I,BO
1CN00822,Chuyên viên Sáng kiến Dự án Sales Transformation,PB011C,01CN000014,1CN01211,Band 2,,HSC01,0,I,BO
1CN00230,Chuyên viên chính Sáng kiến Dự án Sales Transformation Hồ Chí Minh,PB065S,01CN000014,1CN01211,Band 3,,HSC02,0,I,BO
1CN00028,Chuyên viên Sáng kiến Dự án Sales Transformation Hồ Chí Minh,PB011C,01CN000014,1CN01211,Band 2,,HSC02,0,I,BO
1CN00431,Chuyên viên chính Quản lý chuyển đổi Sales Transformation Hồ Chí Minh,PB058S,01CN000014,1CN00607,Band 3,,HSC02,0,I,BO
1CN00607,Giám đốc Quản lý Chuyển đổi Sales Transformation,PB014M,01CN000014,1CN01211,Band 5,,HSC02,1,I,BO
1CN00506,Cộng tác viên Dự án Sales Transformation,AA052C,01CN000014,1CN01211,K,,HSC01,0,I,BO
1CN00206,Chuyên viên cao cấp Quản lý chuyển đổi Sales Transformation,PB066S,01CN000014,1CN00607,Band 4,,HSC01,0,I,BO
1CN01031,Trưởng nhóm Quản lý Chuyển đổi Sales Transformation Miền Nam,PB006T,01CN000014,1CN00607,Band 5,,HSC02,1,I,BO
1CN00524,Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp Vốn đầu tư nước ngoài 2,MJ014M,01CN000057,1CN00754,Band 6,,HNO01,1,A,TL
1CN01232,Giám đốc Quan hệ Khách hàng Doanh nghiệp Vốn đầu tư nước ngoài Cấp 2 Miền Bắc 1,MJ016E,01CN000057,1CN01288,Band 5,,HNO01,0,A,RM
1CN00726,Giám đốc Quan hệ Khách hàng Doanh nghiệp Vốn đầu tư nước ngoài Cấp 1 Miền Bắc 1,MJ017E,01CN000057,1CN01288,Band 4,,HNO01,0,A,RM
1CN00203,Giám đốc Quan hệ Khách hàng Doanh nghiệp Vốn đầu tư nước ngoài Cấp 2 Miền Bắc 2,MJ016E,01CN000057,1CN00524,Band 5,,HNO01,0,A,RM
1CN00115,Giám đốc Quan hệ Khách hàng Doanh nghiệp Vốn đầu tư Nước ngoài Cấp 1 Miền Bắc 2,MJ017E,01CN000057,1CN00553,Band 4,,HNO01,0,A,RM
1CN01008,Giám đốc Quan hệ Khách hàng Doanh nghiệp Vốn đầu tư nước ngoài Cấp 2 Miền Bắc 3,MJ016E,01CN000057,1CN00553,Band 5,,HNO01,0,A,RM
1CN00286,Giám đốc Quan hệ Khách hàng Doanh nghiệp Vốn đầu tư Nước ngoài Cấp 1 Miền Bắc 3,MJ017E,01CN000057,1CN00553,Band 4,,HNO01,0,A,RM
1CN00511,Giám đốc Quan hệ Khách hàng Doanh nghiệp Vốn đầu tư nước ngoài Cấp 2 miền Nam 1,MJ016E,01CN000057,1CN00465,Band 5,,HCM01,0,A,RM
1CN00887,Giám đốc Quan hệ Khách hàng Doanh nghiệp Vốn đầu tư nước ngoài Cấp 1 miền Nam 1,MJ017E,01CN000057,1CN00465,Band 4,,HCM01,0,A,RM
1CN00456,Giám đốc Quan hệ Khách hàng Doanh nghiệp Vốn đầu tư Nước ngoài Cấp 1 Miền Nam (Hồ Chí Minh),MJ017E,01CN000057,1CN00119,Band 4,,HCM01,0,A,RM
